# Created by Octave 3.8.1, Tue Jun 06 04:42:10 2017 CEST <wohlrath@yumyumpc>
# name: s
# type: matrix
# rows: 2000
# columns: 3
 0.001 10000 10000
 0.002 9987.951205937114 9976.804120084575
 0.003 9979.777946121329 9961.39982497942
 0.004 9969.244368454809 9941.300627293085
 0.005 9959.498780154518 9922.770841401873
 0.006 9949.412651820017 9903.5288635707
 0.007 9939.951625705415 9885.601937835712
 0.008 9929.389057216113 9865.489648923794
 0.009000000000000001 9918.412733859977 9844.552709324189
 0.01 9907.051832186298 9822.971925196896
 0.011 9896.006081264093 9801.941711911913
 0.012 9885.437105167315 9781.907525908669
 0.013 9875.31902158073 9762.747738124575
 0.014 9865.994046997541 9745.224325900108
 0.015 9856.329026242729 9727.078900380056
 0.016 9844.085461716848 9703.85484989348
 0.017 9834.438041251076 9685.843927139251
 0.018 9825.326256328601 9668.795417383875
 0.019 9813.746275014439 9646.994095371399
 0.02 9803.967356702771 9628.592827392966
 0.021 9794.267991872501 9610.370219133001
 0.022 9783.039943605325 9589.337352600365
 0.023 9773.158634637697 9570.901427631703
 0.024 9762.70988966561 9551.474845457413
 0.025 9753.162545329082 9533.572417326579
 0.026 9742.041451620935 9512.669595654264
 0.027 9731.503356077135 9493.104783231667
 0.028 9723.209507798121 9477.861877743899
 0.029 9712.324704589593 9457.603068448399
 0.03 9703.315087283701 9441.178172077103
 0.031 9693.538289674663 9422.952320711704
 0.032 9683.85317678436 9405.033932111253
 0.033 9674.495583399223 9387.893073167625
 0.034 9663.856387958469 9367.987192867757
 0.035 9654.866272411526 9351.406995073721
 0.036 9645.224987909518 9333.326357346106
 0.037 9632.662831658437 9309.923019456601
 0.038 9621.828769767822 9289.943222717124
 0.039 9612.147338018118 9272.090737675713
 0.04 9601.999689994449 9253.33235928626
 0.041 9593.080617404043 9237.072113863493
 0.042 9584.713462053534 9221.721941548263
 0.043 9574.001135756034 9202.003418312654
 0.044 9564.364061494203 9184.197402006903
 0.045 9553.321680664882 9164.010167133814
 0.046 9543.485370827 9146.008288409806
 0.047 9534.749765913284 9130.151005421751
 0.048 9525.223557635527 9112.571216132996
 0.049 9514.144899729874 9092.444309671668
 0.05 9504.117805266604 9074.351421252795
 0.051 9493.870124071665 9055.621891615365
 0.052 9484.444848277688 9038.519053041757
 0.053 9473.463783475898 9018.519957038907
 0.054 9465.657314059399 9004.650987800973
 0.055 9456.336944687042 8987.889803832362
 0.056 9447.044690845905 8971.356082391158
 0.057 9435.251489810784 8949.827824226051
 0.058 9425.151871226437 8931.708020841639
 0.059 9415.491664639552 8914.259238240207
 0.06 9407.612933996626 8900.066360401728
 0.061 9399.285437303477 8885.154098912206
 0.062 9391.279434956663 8871.023927606759
 0.063 9380.82309916641 8852.115679361386
 0.064 9371.199298231932 8834.846429884476
 0.065 9361.688292872366 8817.669583986686
 0.066 9353.469798586226 8802.92791147296
 0.067 9343.913611860677 8785.725315073234
 0.068 9335.425879508111 8770.601321985956
 0.06900000000000001 9325.834514689925 8753.790704334315
 0.07000000000000001 9315.592245790776 8735.246097564519
 0.07100000000000001 9306.482336118117 8719.193436400108
 0.07200000000000001 9297.173179525897 8702.573230263586
 0.073 9288.644996886671 8687.508535157736
 0.074 9279.004676087656 8670.626649440175
 0.075 9268.808477274466 8652.569029177346
 0.076 9260.643417283118 8638.451891896015
 0.077 9250.758069672163 8620.762937298117
 0.078 9240.70941514229 8602.793614926113
 0.079 9229.083676380946 8582.293072134624
 0.08 9219.845467906685 8566.225918115002
 0.081 9210.493463335544 8549.810234790395
 0.082 9200.469678971438 8532.360604888176
 0.083 9190.093110252259 8514.203513701659
 0.08400000000000001 9181.337323682292 8498.681237877758
 0.08500000000000001 9172.833906068803 8483.581483283273
 0.08600000000000001 9162.905840298517 8465.861240784412
 0.08700000000000001 9153.442987530883 8449.408915549126
 0.08799999999999999 9144.054514959706 8433.031698656789
 0.089 9134.917103298045 8416.982859313128
 0.09 9125.461276802494 8400.304233737605
 0.091 9115.852829433616 8383.252041516855
 0.092 9108.112034189269 8370.007998463268
 0.093 9099.622399137786 8355.00087552291
 0.094 9091.714546146241 8341.179475298643
 0.095 9082.765377083155 8325.310355997326
 0.096 9073.201043052508 8308.278116976009
 0.097 9065.626655908321 8295.091286028721
 0.098 9057.770248377028 8281.681145483115
 0.099 9049.091467919949 8266.809251383218
 0.1 9040.105536274878 8251.248796061051
 0.101 9029.992341004288 8233.629762949398
